clip	duration[ms]
common_voice_he_39960291.mp3	4500
common_voice_he_43503041.mp3	3456
common_voice_he_39211637.mp3	4680
common_voice_he_39666462.mp3	3960
common_voice_he_40630793.mp3	6768
common_voice_he_39333353.mp3	5256
common_voice_he_38303147.mp3	5616
common_voice_he_39897633.mp3	4680
common_voice_he_39937167.mp3	4320
common_voice_he_38094979.mp3	4608
common_voice_he_43539847.mp3	5184
common_voice_he_39029011.mp3	3060
common_voice_he_43539843.mp3	6660
common_voice_he_39939979.mp3	4680
common_voice_he_39562262.mp3	4500
common_voice_he_39883423.mp3	4860
common_voice_he_39029005.mp3	4068
common_voice_he_38830033.mp3	4896
common_voice_he_39609500.mp3	3420
common_voice_he_39626057.mp3	3780
common_voice_he_38651311.mp3	5796
common_voice_he_39379992.mp3	5328
common_voice_he_39972317.mp3	3240
common_voice_he_39211600.mp3	3816
common_voice_he_39327105.mp3	5040
common_voice_he_41019364.mp3	4896
common_voice_he_39609286.mp3	5256
common_voice_he_39553522.mp3	3636
common_voice_he_38142074.mp3	7812
common_voice_he_43498341.mp3	6120
common_voice_he_39609239.mp3	4320
common_voice_he_39514662.mp3	2988
common_voice_he_39970497.mp3	5076
common_voice_he_39939985.mp3	6660
common_voice_he_41512905.mp3	5688
common_voice_he_38883184.mp3	6300
common_voice_he_43503065.mp3	4932
common_voice_he_39666672.mp3	3636
common_voice_he_39356067.mp3	4320
common_voice_he_38614001.mp3	3096
common_voice_he_38569717.mp3	3384
common_voice_he_39211744.mp3	6228
common_voice_he_39828675.mp3	2916
common_voice_he_39350850.mp3	6408
common_voice_he_39379430.mp3	5148
common_voice_he_41616805.mp3	5868
common_voice_he_39609399.mp3	3708
common_voice_he_39320707.mp3	7560
common_voice_he_39446534.mp3	3600
common_voice_he_43512759.mp3	4176
common_voice_he_39180025.mp3	3240
common_voice_he_39541207.mp3	4176
common_voice_he_39211512.mp3	3276
common_voice_he_39261436.mp3	5328
common_voice_he_39514220.mp3	4140
common_voice_he_39333858.mp3	3600
common_voice_he_41512902.mp3	5616
common_voice_he_38154465.mp3	3060
common_voice_he_39778693.mp3	4032
common_voice_he_39553623.mp3	3096
common_voice_he_39897670.mp3	4248
common_voice_he_38078774.mp3	5544
common_voice_he_39860884.mp3	2808
common_voice_he_39553416.mp3	4320
common_voice_he_39609453.mp3	4176
common_voice_he_43453183.mp3	6588
common_voice_he_39545537.mp3	3996
common_voice_he_39211805.mp3	3708
common_voice_he_39626081.mp3	4968
common_voice_he_39667942.mp3	4176
common_voice_he_38131138.mp3	4356
common_voice_he_39752374.mp3	4428
common_voice_he_39609400.mp3	5760
common_voice_he_38568964.mp3	4608
common_voice_he_40039777.mp3	4068
common_voice_he_39211785.mp3	5580
common_voice_he_42487978.mp3	4500
common_voice_he_40909694.mp3	3888
common_voice_he_39333414.mp3	5328
common_voice_he_39771265.mp3	3600
common_voice_he_39771143.mp3	3492
common_voice_he_39028841.mp3	3096
common_voice_he_39456918.mp3	5076
common_voice_he_39356106.mp3	5796
common_voice_he_38131068.mp3	4968
common_voice_he_39659142.mp3	5220
common_voice_he_39545446.mp3	4500
common_voice_he_38994379.mp3	4788
common_voice_he_38744645.mp3	5364
common_voice_he_39553644.mp3	4860
common_voice_he_39456947.mp3	3960
common_voice_he_38131016.mp3	4680
common_voice_he_38131041.mp3	3276
common_voice_he_39261425.mp3	3636
common_voice_he_40039783.mp3	4716
common_voice_he_39771144.mp3	4320
common_voice_he_39318462.mp3	5328
common_voice_he_39753460.mp3	3780
common_voice_he_38848920.mp3	4860
common_voice_he_39860886.mp3	4500
common_voice_he_39666706.mp3	3276
common_voice_he_38835547.mp3	3780
common_voice_he_39831310.mp3	4212
common_voice_he_38751697.mp3	3456
common_voice_he_39836662.mp3	4176
common_voice_he_40909695.mp3	3780
common_voice_he_39889050.mp3	3276
common_voice_he_39333878.mp3	3348
common_voice_he_40909690.mp3	4140
common_voice_he_39545644.mp3	3168
common_voice_he_39179820.mp3	4716
common_voice_he_38104823.mp3	6444
common_voice_he_39609520.mp3	3600
common_voice_he_39937166.mp3	3204
common_voice_he_38196114.mp3	4608
common_voice_he_39500312.mp3	4536
common_voice_he_39934723.mp3	4608
common_voice_he_39592625.mp3	4428
common_voice_he_39211534.mp3	5040
common_voice_he_38830036.mp3	3888
common_voice_he_39972334.mp3	4896
common_voice_he_39327096.mp3	3708
common_voice_he_42358470.mp3	5400
common_voice_he_40972199.mp3	4356
common_voice_he_39796040.mp3	3780
common_voice_he_39778671.mp3	4032
common_voice_he_39666769.mp3	3528
common_voice_he_40072390.mp3	3996
common_voice_he_39522751.mp3	4500
common_voice_he_39927778.mp3	6876
common_voice_he_39625466.mp3	5580
common_voice_he_39546137.mp3	3456
common_voice_he_39211821.mp3	4140
common_voice_he_39461888.mp3	6660
common_voice_he_39180188.mp3	3528
common_voice_he_40909679.mp3	6048
common_voice_he_39326817.mp3	7956
common_voice_he_38085651.mp3	4968
common_voice_he_38154560.mp3	3888
common_voice_he_39027444.mp3	4176
common_voice_he_39211511.mp3	3420
common_voice_he_39960226.mp3	3636
common_voice_he_41605184.mp3	4500
common_voice_he_42922383.mp3	4536
common_voice_he_39541204.mp3	2808
common_voice_he_39356100.mp3	4320
common_voice_he_39280342.mp3	2376
common_voice_he_39753639.mp3	4392
common_voice_he_39785423.mp3	5688
common_voice_he_39211781.mp3	2736
common_voice_he_43446724.mp3	7740
common_voice_he_39379407.mp3	3168
common_voice_he_38130927.mp3	7920
common_voice_he_40980377.mp3	29016
common_voice_he_39327063.mp3	3060
common_voice_he_39280186.mp3	3888
common_voice_he_39598706.mp3	3708
common_voice_he_39960328.mp3	3276
common_voice_he_38737339.mp3	6588
common_voice_he_39333426.mp3	6300
common_voice_he_39889032.mp3	3816
common_voice_he_39211740.mp3	3636
common_voice_he_39658884.mp3	4068
common_voice_he_39753543.mp3	5544
common_voice_he_38131126.mp3	3708
common_voice_he_39960329.mp3	4068
common_voice_he_41605202.mp3	4608
common_voice_he_38130993.mp3	5940
common_voice_he_39675831.mp3	5868
common_voice_he_39686745.mp3	4356
common_voice_he_39553667.mp3	3780
common_voice_he_39658846.mp3	3600
common_voice_he_39541906.mp3	3888
common_voice_he_39634870.mp3	6696
common_voice_he_39211626.mp3	2880
common_voice_he_39609297.mp3	4536
common_voice_he_39541218.mp3	4068
common_voice_he_39869304.mp3	3600
common_voice_he_39318010.mp3	3420
common_voice_he_39317679.mp3	5616
common_voice_he_39578657.mp3	3888
common_voice_he_42922384.mp3	5796
common_voice_he_39029323.mp3	3168
common_voice_he_39280204.mp3	4608
common_voice_he_39592797.mp3	2196
common_voice_he_39327091.mp3	5436
common_voice_he_39667202.mp3	3960
common_voice_he_39658867.mp3	6588
common_voice_he_39597223.mp3	4248
common_voice_he_38131134.mp3	5220
common_voice_he_39501195.mp3	3636
common_voice_he_39954470.mp3	4320
common_voice_he_39318893.mp3	3456
common_voice_he_39934760.mp3	4248
common_voice_he_39888980.mp3	3996
common_voice_he_38085647.mp3	4788
common_voice_he_39658837.mp3	5328
common_voice_he_39029118.mp3	4428
common_voice_he_39972344.mp3	2736
common_voice_he_39609351.mp3	3816
common_voice_he_39553542.mp3	4176
common_voice_he_39541268.mp3	4068
common_voice_he_39609455.mp3	2988
common_voice_he_39948337.mp3	4788
common_voice_he_39675833.mp3	4536
common_voice_he_39592787.mp3	5040
common_voice_he_39280182.mp3	5148
common_voice_he_39972370.mp3	6156
common_voice_he_42402439.mp3	3096
common_voice_he_39327048.mp3	5040
common_voice_he_39753167.mp3	6876
common_voice_he_41486345.mp3	7740
common_voice_he_39659131.mp3	3996
common_voice_he_40978567.mp3	5364
common_voice_he_38994153.mp3	5076
common_voice_he_41616579.mp3	5076
common_voice_he_39753085.mp3	4104
common_voice_he_39196649.mp3	2376
common_voice_he_39211734.mp3	4428
common_voice_he_39027846.mp3	3960
common_voice_he_39927768.mp3	5148
common_voice_he_43446726.mp3	7236
common_voice_he_39838434.mp3	3600
common_voice_he_39609299.mp3	3348
common_voice_he_39869338.mp3	2808
common_voice_he_39940023.mp3	3780
common_voice_he_39960230.mp3	3960
common_voice_he_38737340.mp3	3888
common_voice_he_43512762.mp3	5292
common_voice_he_43539848.mp3	5436
common_voice_he_39514170.mp3	4500
common_voice_he_39524581.mp3	2736
common_voice_he_38130936.mp3	2628
common_voice_he_39280223.mp3	3888
common_voice_he_38154247.mp3	6516
common_voice_he_39553571.mp3	3780
common_voice_he_39592770.mp3	3168
common_voice_he_39939963.mp3	6228
common_voice_he_39940028.mp3	3636
common_voice_he_39771316.mp3	4176
common_voice_he_40001962.mp3	4788
common_voice_he_39897677.mp3	3528
common_voice_he_39869354.mp3	3600
common_voice_he_41616663.mp3	6228
common_voice_he_38756735.mp3	3780
common_voice_he_39457228.mp3	5436
common_voice_he_39838488.mp3	4608
common_voice_he_39516109.mp3	3960
common_voice_he_39755115.mp3	4428
common_voice_he_39597225.mp3	4680
common_voice_he_39446571.mp3	3528
common_voice_he_38131079.mp3	7056
common_voice_he_39280350.mp3	6048
common_voice_he_39609244.mp3	4320
common_voice_he_39676124.mp3	6120
common_voice_he_38118877.mp3	6516
common_voice_he_39501164.mp3	4896
common_voice_he_38835556.mp3	3960
common_voice_he_39333363.mp3	3276
common_voice_he_39889040.mp3	4500
common_voice_he_39755018.mp3	4248
common_voice_he_40909696.mp3	4788
common_voice_he_39414096.mp3	3960
common_voice_he_38142089.mp3	5616
common_voice_he_39838485.mp3	3168
common_voice_he_40909682.mp3	4572
common_voice_he_39753489.mp3	3564
common_voice_he_41019459.mp3	6876
common_voice_he_39553680.mp3	5688
common_voice_he_39263838.mp3	4968
common_voice_he_39353676.mp3	5220
common_voice_he_39211509.mp3	3636
common_voice_he_39940011.mp3	4680
common_voice_he_41616559.mp3	5580
common_voice_he_41616927.mp3	4680
common_voice_he_39948409.mp3	4788
common_voice_he_39263957.mp3	3600
common_voice_he_39838471.mp3	4140
common_voice_he_39317723.mp3	3096
common_voice_he_39027536.mp3	6516
common_voice_he_38131129.mp3	2700
common_voice_he_39179823.mp3	5436
common_voice_he_39927754.mp3	6048
common_voice_he_41605213.mp3	4248
common_voice_he_38848982.mp3	4428
common_voice_he_43512941.mp3	6624
common_voice_he_38131065.mp3	3276
common_voice_he_39319687.mp3	3168
common_voice_he_41617134.mp3	5868
common_voice_he_39543664.mp3	4680
common_voice_he_41605188.mp3	4608
common_voice_he_38131024.mp3	6948
common_voice_he_39514636.mp3	3456
common_voice_he_39099832.mp3	5436
common_voice_he_39771290.mp3	4140
common_voice_he_39666765.mp3	3096
common_voice_he_39752373.mp3	5148
common_voice_he_38154229.mp3	3096
common_voice_he_39196751.mp3	3420
common_voice_he_39897662.mp3	4140
common_voice_he_39805371.mp3	3960
common_voice_he_39891399.mp3	4608
common_voice_he_38994422.mp3	2916
common_voice_he_39318473.mp3	3816
common_voice_he_39658882.mp3	3996
common_voice_he_39515077.mp3	3276
common_voice_he_38569743.mp3	2700
common_voice_he_40039805.mp3	3960
common_voice_he_39625733.mp3	3888
common_voice_he_39609259.mp3	3240
common_voice_he_38130989.mp3	4536
common_voice_he_39263837.mp3	4608
common_voice_he_39553648.mp3	4068
common_voice_he_38131084.mp3	5796
common_voice_he_39844331.mp3	5976
common_voice_he_39211471.mp3	2808
common_voice_he_39897652.mp3	3780
common_voice_he_38835538.mp3	2988
common_voice_he_39317999.mp3	4140
common_voice_he_41616807.mp3	5220
common_voice_he_43485437.mp3	7488
common_voice_he_39849042.mp3	4608
common_voice_he_38131157.mp3	3996
common_voice_he_39750935.mp3	4500
common_voice_he_39553683.mp3	3888
common_voice_he_38085636.mp3	5796
common_voice_he_39261398.mp3	3708
common_voice_he_39211733.mp3	4428
common_voice_he_40972184.mp3	4860
common_voice_he_38104825.mp3	10296
common_voice_he_39211181.mp3	3600
common_voice_he_43512761.mp3	3996
common_voice_he_39553608.mp3	5976
common_voice_he_39327118.mp3	4356
common_voice_he_39592771.mp3	3600
common_voice_he_39675864.mp3	3888
common_voice_he_38104835.mp3	8784
common_voice_he_40978586.mp3	3996
common_voice_he_41617133.mp3	6264
common_voice_he_39522754.mp3	3636
common_voice_he_38130914.mp3	4896
common_voice_he_39461886.mp3	5040
common_voice_he_39625483.mp3	3636
common_voice_he_39838484.mp3	3960
common_voice_he_38828353.mp3	3168
common_voice_he_39753114.mp3	4896
common_voice_he_39940016.mp3	2988
common_voice_he_39934782.mp3	3636
common_voice_he_39514217.mp3	3960
common_voice_he_39771292.mp3	4680
common_voice_he_39658885.mp3	4716
common_voice_he_39897657.mp3	5436
common_voice_he_39666654.mp3	4140
common_voice_he_39541202.mp3	6228
common_voice_he_39539854.mp3	4248
common_voice_he_39553649.mp3	4068
common_voice_he_43498374.mp3	3456
common_voice_he_39666684.mp3	3708
common_voice_he_39456923.mp3	3456
common_voice_he_39753738.mp3	3996
common_voice_he_39545540.mp3	3996
common_voice_he_39446645.mp3	2700
common_voice_he_39539844.mp3	6876
common_voice_he_39753765.mp3	4248
common_voice_he_39598788.mp3	3528
common_voice_he_38154394.mp3	3420
common_voice_he_39185984.mp3	4140
common_voice_he_39972347.mp3	3960
common_voice_he_39937282.mp3	4320
common_voice_he_42922382.mp3	7740
common_voice_he_38131149.mp3	5400
common_voice_he_38078780.mp3	9612
common_voice_he_39937268.mp3	5616
common_voice_he_39280352.mp3	2268
common_voice_he_39889031.mp3	3888
common_voice_he_39263928.mp3	5400
common_voice_he_39318869.mp3	4716
common_voice_he_39609232.mp3	4248
common_voice_he_39897668.mp3	3420
common_voice_he_39320708.mp3	4896
common_voice_he_39456979.mp3	4896
common_voice_he_38636198.mp3	2880
common_voice_he_41605169.mp3	6300
common_voice_he_38078775.mp3	7020
common_voice_he_43453184.mp3	6480
common_voice_he_39972326.mp3	3348
common_voice_he_38835560.mp3	2916
common_voice_he_38142075.mp3	5976
common_voice_he_41616581.mp3	4320
common_voice_he_39382481.mp3	2916
common_voice_he_39667935.mp3	4860
common_voice_he_39522846.mp3	3816
common_voice_he_41616556.mp3	6156
common_voice_he_40039795.mp3	4788
common_voice_he_39028011.mp3	7020
common_voice_he_39666471.mp3	3780
common_voice_he_38568965.mp3	4320
common_voice_he_38744646.mp3	4788
common_voice_he_38130946.mp3	3960
common_voice_he_39196635.mp3	4068
common_voice_he_41605173.mp3	7596
common_voice_he_39099831.mp3	4536
common_voice_he_38131108.mp3	4068
common_voice_he_38142102.mp3	4104
common_voice_he_43281964.mp3	3960
common_voice_he_39196671.mp3	2160
common_voice_he_39333479.mp3	4176
common_voice_he_38569706.mp3	3420
common_voice_he_39785386.mp3	3276
common_voice_he_39831234.mp3	3816
common_voice_he_38568966.mp3	7056
common_voice_he_39891415.mp3	6876
common_voice_he_39666704.mp3	3276
common_voice_he_38994380.mp3	3960
common_voice_he_39924490.mp3	3600
common_voice_he_39675866.mp3	4968
common_voice_he_39546133.mp3	2916
common_voice_he_41616638.mp3	3960
common_voice_he_38904506.mp3	3168
common_voice_he_39211648.mp3	5616
common_voice_he_38744643.mp3	6156
common_voice_he_39889011.mp3	5040
common_voice_he_39626071.mp3	4680
common_voice_he_43498365.mp3	4788
common_voice_he_38142084.mp3	3780
common_voice_he_39319681.mp3	3996
common_voice_he_39955290.mp3	3276
common_voice_he_39753441.mp3	4716
common_voice_he_39280149.mp3	4140
common_voice_he_39457296.mp3	3600
common_voice_he_38744441.mp3	3636
common_voice_he_38154539.mp3	4320
common_voice_he_38130990.mp3	5760
common_voice_he_39180008.mp3	4140
common_voice_he_39179856.mp3	5040
common_voice_he_39869316.mp3	3060
common_voice_he_41605175.mp3	4140
common_voice_he_39831247.mp3	3636
common_voice_he_39937158.mp3	4320
common_voice_he_39317712.mp3	4068
common_voice_he_38169212.mp3	4716
common_voice_he_39869331.mp3	3420
common_voice_he_38131119.mp3	3996
common_voice_he_39677282.mp3	6660
common_voice_he_38614010.mp3	5148
common_voice_he_39666472.mp3	3096
common_voice_he_38094126.mp3	6984
common_voice_he_41486346.mp3	5940
common_voice_he_39753134.mp3	5328
common_voice_he_39461892.mp3	3600
common_voice_he_39937207.mp3	4464
common_voice_he_39869351.mp3	3276
common_voice_he_39869336.mp3	3240
common_voice_he_39778691.mp3	3780
common_voice_he_38569868.mp3	4716
common_voice_he_39838429.mp3	5256
common_voice_he_39948332.mp3	4248
common_voice_he_41486371.mp3	4176
common_voice_he_41616695.mp3	4356
common_voice_he_39939980.mp3	3600
common_voice_he_39828670.mp3	3960
common_voice_he_39666709.mp3	5148
common_voice_he_39327218.mp3	5436
common_voice_he_39456949.mp3	4176
common_voice_he_38610382.mp3	4320
common_voice_he_39753651.mp3	3312
common_voice_he_39514660.mp3	2916
common_voice_he_38994160.mp3	5508
common_voice_he_39319656.mp3	4140
common_voice_he_39972365.mp3	4068
common_voice_he_39972300.mp3	3348
common_voice_he_39918056.mp3	3636
common_voice_he_39446792.mp3	3996
common_voice_he_39889044.mp3	3276
common_voice_he_39597102.mp3	3960
common_voice_he_39333370.mp3	3528
common_voice_he_39960252.mp3	4860
common_voice_he_39185976.mp3	3780
common_voice_he_39553612.mp3	5220
common_voice_he_39317740.mp3	5220
common_voice_he_39948408.mp3	5220
common_voice_he_39954462.mp3	4140
common_voice_he_39514640.mp3	5400
common_voice_he_38848954.mp3	4176
common_voice_he_39553627.mp3	4608
common_voice_he_39897643.mp3	3780
common_voice_he_38154390.mp3	3636
common_voice_he_39317685.mp3	4788
common_voice_he_39553471.mp3	4500
common_voice_he_39948335.mp3	3996
common_voice_he_38078783.mp3	5256
common_voice_he_39960179.mp3	4968
common_voice_he_38569729.mp3	5004
common_voice_he_38848922.mp3	4248
common_voice_he_39889009.mp3	3060
common_voice_he_39609527.mp3	4356
common_voice_he_39500309.mp3	4680
common_voice_he_39666668.mp3	5688
common_voice_he_39333368.mp3	5508
common_voice_he_39753113.mp3	5004
common_voice_he_38904499.mp3	3060
common_voice_he_39658854.mp3	4428
common_voice_he_39543715.mp3	3960
common_voice_he_39028796.mp3	2808
common_voice_he_38835590.mp3	2808
common_voice_he_38904491.mp3	5580
common_voice_he_38131100.mp3	5868
common_voice_he_39211622.mp3	4968
common_voice_he_41616601.mp3	6588
common_voice_he_39379432.mp3	3888
common_voice_he_39609398.mp3	3708
common_voice_he_39972359.mp3	5076
common_voice_he_39327122.mp3	6120
common_voice_he_39027439.mp3	3096
common_voice_he_39501196.mp3	4536
common_voice_he_39211179.mp3	5220
common_voice_he_39753131.mp3	3960
common_voice_he_39869362.mp3	2988
common_voice_he_39263852.mp3	5976
common_voice_he_39597264.mp3	4068
common_voice_he_39528307.mp3	3168
common_voice_he_39666457.mp3	3888
common_voice_he_39897650.mp3	4716
common_voice_he_39027844.mp3	5148
common_voice_he_39516144.mp3	3600
common_voice_he_39753135.mp3	6444
common_voice_he_39196792.mp3	5796
common_voice_he_39785388.mp3	3384
common_voice_he_39609282.mp3	3600
common_voice_he_39447499.mp3	3348
common_voice_he_39972301.mp3	3060
common_voice_he_39940018.mp3	5328
common_voice_he_39500331.mp3	4320
common_voice_he_39446531.mp3	3780
common_voice_he_39009350.mp3	4068
common_voice_he_39625768.mp3	5976
common_voice_he_39609452.mp3	4176
common_voice_he_39828774.mp3	3996
common_voice_he_38712566.mp3	5868
common_voice_he_41486358.mp3	4716
common_voice_he_39667945.mp3	4428
common_voice_he_39897658.mp3	5436
common_voice_he_39561002.mp3	4428
common_voice_he_38131164.mp3	4536
common_voice_he_39889022.mp3	3600
common_voice_he_39446501.mp3	3348
common_voice_he_39753224.mp3	6408
common_voice_he_39676130.mp3	4356
common_voice_he_39939961.mp3	3456
common_voice_he_39263874.mp3	3348
common_voice_he_39937170.mp3	3996
common_voice_he_39327184.mp3	1800
common_voice_he_39560976.mp3	3420
common_voice_he_39261396.mp3	4248
common_voice_he_39514716.mp3	3708
common_voice_he_39753459.mp3	3168
common_voice_he_39263872.mp3	4680
common_voice_he_43313139.mp3	6156
common_voice_he_39869314.mp3	3996
common_voice_he_39028913.mp3	3420
common_voice_he_39934755.mp3	7308
common_voice_he_39263880.mp3	3816
common_voice_he_43498331.mp3	4860
common_voice_he_39263961.mp3	3888
common_voice_he_39673765.mp3	3888
common_voice_he_39261380.mp3	6156
common_voice_he_39753616.mp3	4212
common_voice_he_39553540.mp3	3420
common_voice_he_41486357.mp3	5040
common_voice_he_39626069.mp3	6696
common_voice_he_39553659.mp3	4356
common_voice_he_43313172.mp3	5760
common_voice_he_41896621.mp3	4680
common_voice_he_39541277.mp3	4356
common_voice_he_40039791.mp3	7380
common_voice_he_41605197.mp3	5076
common_voice_he_39180009.mp3	5076
common_voice_he_39261378.mp3	4536
common_voice_he_39327197.mp3	5796
common_voice_he_40001972.mp3	4716
common_voice_he_39772250.mp3	3528
common_voice_he_39553498.mp3	4860
common_voice_he_39211530.mp3	3708
common_voice_he_39414093.mp3	4788
common_voice_he_38904482.mp3	2268
common_voice_he_39180090.mp3	3780
common_voice_he_38994420.mp3	5868
common_voice_he_38371322.mp3	3636
common_voice_he_39196653.mp3	3096
common_voice_he_40977317.mp3	3456
common_voice_he_40978575.mp3	4104
common_voice_he_38994151.mp3	4680
common_voice_he_38131076.mp3	6048
common_voice_he_41605199.mp3	4356
common_voice_he_39592600.mp3	4068
common_voice_he_43313171.mp3	2700
common_voice_he_39676099.mp3	4068
common_voice_he_39771128.mp3	6264
common_voice_he_39211639.mp3	3528
common_voice_he_38078778.mp3	4464
common_voice_he_39578605.mp3	3780
common_voice_he_39560951.mp3	4248
common_voice_he_38131021.mp3	4896
common_voice_he_39263864.mp3	2988
common_voice_he_39592602.mp3	4140
common_voice_he_43503047.mp3	4500
common_voice_he_39541271.mp3	3996
common_voice_he_39515284.mp3	5868
common_voice_he_39785512.mp3	7128
common_voice_he_39897648.mp3	3636
common_voice_he_39838436.mp3	3600
common_voice_he_39609362.mp3	4716
common_voice_he_41486383.mp3	5220
common_voice_he_39500358.mp3	2700
common_voice_he_41617136.mp3	4284
common_voice_he_39753272.mp3	4104
common_voice_he_39778672.mp3	4068
common_voice_he_39553828.mp3	2916
common_voice_he_39446568.mp3	3240
common_voice_he_43313169.mp3	6480
common_voice_he_39028005.mp3	5040
common_voice_he_39572843.mp3	4428
common_voice_he_43503049.mp3	3564
common_voice_he_38154545.mp3	4536
common_voice_he_39753268.mp3	3492
common_voice_he_39609397.mp3	3060
common_voice_he_38756703.mp3	5508
common_voice_he_43281936.mp3	6120
common_voice_he_39319684.mp3	4608
common_voice_he_39785513.mp3	4284
common_voice_he_39686376.mp3	3996
common_voice_he_41616707.mp3	4896
common_voice_he_39461875.mp3	6408
common_voice_he_39514699.mp3	4320
common_voice_he_40039772.mp3	4788
common_voice_he_38154562.mp3	7056
common_voice_he_39753169.mp3	3888
common_voice_he_39333362.mp3	5220
common_voice_he_39897720.mp3	4968
common_voice_he_39771175.mp3	6012
common_voice_he_39514671.mp3	6300
common_voice_he_39897673.mp3	3348
common_voice_he_41616755.mp3	5220
common_voice_he_39937175.mp3	4428
common_voice_he_39918058.mp3	4032
common_voice_he_38154547.mp3	4176
common_voice_he_39457267.mp3	3456
common_voice_he_40978553.mp3	5724
common_voice_he_39196791.mp3	3600
common_voice_he_38131092.mp3	4140
common_voice_he_39697771.mp3	2268
common_voice_he_39814519.mp3	3996
common_voice_he_38756656.mp3	3636
common_voice_he_39925731.mp3	6876
common_voice_he_41616758.mp3	5688
common_voice_he_39831379.mp3	5796
common_voice_he_38131049.mp3	3708
common_voice_he_38830039.mp3	5976
common_voice_he_39937205.mp3	5724
common_voice_he_39771142.mp3	4500
common_voice_he_39196764.mp3	2556
common_voice_he_38154537.mp3	3636
common_voice_he_41486359.mp3	5616
common_voice_he_39211687.mp3	3528
common_voice_he_39940021.mp3	3240
common_voice_he_39317678.mp3	3096
common_voice_he_39625719.mp3	3456
common_voice_he_38835558.mp3	4680
common_voice_he_39897678.mp3	3528
common_voice_he_43512751.mp3	4716
common_voice_he_39609215.mp3	4716
common_voice_he_39553419.mp3	3600
common_voice_he_39515296.mp3	2916
common_voice_he_38131011.mp3	6660
common_voice_he_39562286.mp3	3996
common_voice_he_40980359.mp3	3960
common_voice_he_39541269.mp3	4536
common_voice_he_39755011.mp3	3816
common_voice_he_39948415.mp3	3528
common_voice_he_39659650.mp3	4068
common_voice_he_39771251.mp3	5004
common_voice_he_39318023.mp3	5976
common_voice_he_39541217.mp3	20016
common_voice_he_39592742.mp3	4500
common_voice_he_39954474.mp3	4788
common_voice_he_39860858.mp3	3240
common_voice_he_40858575.mp3	4500
common_voice_he_38085649.mp3	8496
common_voice_he_39940013.mp3	3348
common_voice_he_39546151.mp3	3780
common_voice_he_39609281.mp3	3888
common_voice_he_39940031.mp3	6156
common_voice_he_39753571.mp3	4428
common_voice_he_39771249.mp3	4320
common_voice_he_41019361.mp3	4716
common_voice_he_39753757.mp3	4500
common_voice_he_39838482.mp3	3636
common_voice_he_39456920.mp3	3456
common_voice_he_43503051.mp3	3852
common_voice_he_39869348.mp3	3420
common_voice_he_39889054.mp3	4896
common_voice_he_43512765.mp3	4284
common_voice_he_39356099.mp3	3996
common_voice_he_41616748.mp3	5328
common_voice_he_39184060.mp3	4968
common_voice_he_39686758.mp3	4860
common_voice_he_39831345.mp3	4932
common_voice_he_39972323.mp3	3816
common_voice_he_38737317.mp3	3420
common_voice_he_39753717.mp3	3960
common_voice_he_39947092.mp3	4068
common_voice_he_41605181.mp3	4248
common_voice_he_38751694.mp3	6480
common_voice_he_38712577.mp3	4248
common_voice_he_39317714.mp3	4536
common_voice_he_39560962.mp3	3600
common_voice_he_38824075.mp3	4428
common_voice_he_38154336.mp3	6948
common_voice_he_38130939.mp3	4896
common_voice_he_38919080.mp3	3708
common_voice_he_39180027.mp3	3996
common_voice_he_39327152.mp3	5796
common_voice_he_41605196.mp3	4176
common_voice_he_39828673.mp3	4140
common_voice_he_38094128.mp3	5544
common_voice_he_38904480.mp3	4860
common_voice_he_39539841.mp3	4356
common_voice_he_39553435.mp3	3600
common_voice_he_39947087.mp3	3996
common_voice_he_38130913.mp3	4176
common_voice_he_39379433.mp3	4176
common_voice_he_38661596.mp3	4788
common_voice_he_43539844.mp3	3168
common_voice_he_38828320.mp3	4356
common_voice_he_39890620.mp3	4608
common_voice_he_39927782.mp3	5040
common_voice_he_38569715.mp3	3060
common_voice_he_38154490.mp3	5868
common_voice_he_40858580.mp3	5796
common_voice_he_39625390.mp3	4428
common_voice_he_39897632.mp3	5760
common_voice_he_41616917.mp3	4356
common_voice_he_38751703.mp3	4968
common_voice_he_39553657.mp3	3996
common_voice_he_38154196.mp3	2808
common_voice_he_39666686.mp3	3888
common_voice_he_39261451.mp3	6768
common_voice_he_39457230.mp3	3060
common_voice_he_41616791.mp3	5760
common_voice_he_39753615.mp3	3636
common_voice_he_39960307.mp3	5796
common_voice_he_38104824.mp3	6120
common_voice_he_39666685.mp3	3240
common_voice_he_39937172.mp3	4032
common_voice_he_39626012.mp3	2628
common_voice_he_39673665.mp3	3456
common_voice_he_39666711.mp3	3240
common_voice_he_38756674.mp3	4860
common_voice_he_39522791.mp3	3780
common_voice_he_39772247.mp3	3060
common_voice_he_39838480.mp3	5148
common_voice_he_39796041.mp3	2988
common_voice_he_38131116.mp3	4608
common_voice_he_39676122.mp3	3708
common_voice_he_38154275.mp3	2736
common_voice_he_39686655.mp3	3816
common_voice_he_41616603.mp3	5148
common_voice_he_39666568.mp3	4356
common_voice_he_39447075.mp3	5256
common_voice_he_39211732.mp3	5616
common_voice_he_39897681.mp3	3096
common_voice_he_39211241.mp3	4500
common_voice_he_39931080.mp3	4680
common_voice_he_39598673.mp3	3456
common_voice_he_41616686.mp3	8676
common_voice_he_43498372.mp3	6480
common_voice_he_39686706.mp3	4248
