sentence_id	sentence	sentence_domain	source	is_used	clips_count
8a53a1d0170058850966f1476dc4b6c6fa8f5c78fcfc014fe9608b54ed38a9fe	התופעה השנייה שיכולה להיווצר היא מחאה לא מאורגנת ואינסטינקטיבית		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8a775aa2e369c5c5341992dd60dab20247da4d7b699d0ed9e57365ae71dbce57	לֹא רַק בָּעִתּוֹנִים – בְּכָל קֶרֶן זָוִית		https://benyehuda.org/read/16806	1	1
8a826734845822832f6364bfa102f1fdb724ea5cbd6f2f673e919114422db8ad	אם העיר כן מחולקת או לא מחולקת		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129304.doc	1	1
8a989db422f842a36085ca7a6ca41f57731c78e48fcbf6e7eb534791c850e197	כן מקצים, ומצד שני, מפנים והורסים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8ad821b47221a69ad838537198d032194f8460dca8ced6b79cb51efaaac3359f	תַּפְקִיד גָּדוֹל קִבַּלְתָּ עָלֶיךָ, נַעֲרִי, אַף עַל פִּי שֶׁאֵינִי רוֹאֶה כָּל סִכּוּיִים לְהַצְלָחָה.		sentence-collector	1	1
8ada69687367f6aa75e8c861befd6f8cdf8b58c5104c64afbd53e196fe8264d2	משנת אלף תשע מאות שמונים ותשע		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8ae5d6e944633f9f0cba1894cf0f7d9d22def20f674176eb494d0ed2a30d1d00	בשנת אלף תשע מאות שבעים ושמונה התקיים בבית-המשפט העליון דיון		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8af6f25c237275fd22014b902af9f6b7f00eeb28137addcb1987f50514f44011	זה סעיף שנוגע להקלות מס ליישובי הערבה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8af75283f67cddec88a2f96cd493815c58e2ee264d549b34c22932af2ac505c0	כי אין עידוד לצאת מן האבטלה אל התעסוקה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8b02d1a0a7a5e3e62ead81d49771e9b14a795b83ec65101332e4c9ec4d7a5774	שכן היא הביטוי הן לשלטון הרוב		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8b10fe6281a9fa7010afe3d1e1397237ab812581fc83e6a97804345025fba0d4	אני הצלחתי עד עכשיו להכניס בחורה אחת לשירות לקוחות		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8b13542179b1f8d48add5b5110b914dfcb45e7445e97bcf125e41b43eabc3fff	בשלב של חקירה, שפתוחה לעיני כול		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129304.doc	1	1
8b31284d26a917bc76a6899c980b4a508822ab7b494f1b96c610bf4fabde335c	אני מציע שמי שנכווה בצוננין ייזהר מאוד ברותחין כי אפשר להישרף מהם		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8b3158aac57a783ac08d34bfc37cf62237ae3611410d012ba02ec6e4658c27a2	אין תחנת משטרה בני-ברק; אולי לאחרונה פתחו		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8b348753dc2eb48f50a9b2658a6191e667c30a9ccd0d7a6596547e6d6b456b5c	אם מפת הדרכים היתה אומרת: כך פותרים את בעיית ירושלים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8b6349482c0fa421cd51128a7cf21263e68d8f9bba5af63ba43006025079cc7d	ה' הצילה נפשי משפת שקר מלשון רמיה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8b815d2461001bd3dbf565a7dbd82ad3a964f131a73365715a73b499c0d54bdb	שהקימה תאגידים מיוחדים, שנקראים מועצות הייצור		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8b990be55346a51280ce96a39c1a7f1294817ca1c65e3ab44383ba20fa9bd862	הַשָּׁעָה שְׁעַת דִּמְדּוּמִים. הַשֶּׁמֶשׁ הִתְחִילָה לְהִתְחַבֵּא מִתַּחַת לָעֲנָנִים, מֵאֲחוֹרֵי הַגִּבְעָה.		sentence-collector	1	1
8bb1913dda8ba7fe13aa84ae355544009b0be35704f90959dab87a246366d77c	ללא הטבות מס וללא מענקי משכנתאות		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8bb60abf9fff0baa61d63e332e9954e982b18ff79b964188593dfefb2ef7df79	אנחנו נוכיח לאוצר איך יצביעו העמיתים ברגליים נגד הגזלה הגדולה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8bc49bf9f1c29ce3326adfc3554948ef42251cc4736633f75edb8e50741d9152	פורסם שתקוצץ שוב קצבת הבטחת הכנסה לאברכים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129041.doc	1	1
8bd408921db831c8953dbbb002f6d5746de73ff35506ca49b3e6f1aeaf1bd657	"אני מלמד ילדים על התנ""ך בכל יום חמישי."		sentence-collector	1	1
8bd772fdc8ca028624d517c4d5cf12da71f73771a9d88b32083e7ac3f242952d	אני מבין שיש כלכלה חופשית מצד אחד		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8bedf68a5081b708c0b33ffa661e904b0417bfac6437e0b4e9dc39067df3f606	אני לא בעד הקלת נטל המס		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8c00212d2324b1a4819455b66cb342becbc13b81c070049a0467c8566da27267	אֵין לִי בַּיִת, אֵין לִי מִשְׁפָּחָה.		sentence-collector	1	1
8c061b1e2b74c50ea311365583b170bd8250f35bd159b0efd2ed43ec0257d7e6	הוא צעד שיעודד מכירת דירות להשקעה לטובת דירות מגורים		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175893.doc	1	1
8c3d0be3991ab8c7dec4bf5145c51a08c2f234b1a8dac42369b78091637610d2	ייתכן מאוד שהיא תתחיל לעשות דין לעצמה ותנהג בחופשיות בכל אשר היא פועלת		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129420.doc	1	1
8c743c4a48188b3af56080d8e9571bbea0333c6d061461ec14ce3507014809be	אנחנו נעלה מעלה מעלה גם במישור המדיני-הביטחוני וגם במישור הכלכלי		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8c76e4c181691c659f1cf87036436ac5bdc26397f4eb952b856b4a6452d35d94	זה לא רק פוגע באוכלוסייה ערבית		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175893.doc	1	1
8c78546df20e897f5f772a49a0f0181fa52aec9153da03cc2cd9b43c2863327e	לעומת שניים נקודה שמונה אחוז במחוזות		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8c79f9cf280d83f26e01cab39eb6e5de60b6d535fec6bac32d5c8d7fd5531e0c	הדרך האורתודוקסית היא רק אחת מהן		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8c7eda51b7518803a384351b89ffb19658aecc49ca4e1ebf96c111c1c0155fc8	כגון ביטוח לאומי או מס בריאות		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8c99d9e9735c7ba27c20daa5b5026331066a775e52807f16e1977fe53d0a80a2	אני נמנה עם אלה שחושבים שתהליך המדיני		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8cc9960f82c7a3a62ccdc1314dfb83811853e62a21f55a3e906ff334e534959c	שכן עיקר הבנייה תוכננה למגזר הערבי ולמגזר החרדי		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8ce2ab103f1fb3b938469a791fbe579e20f850eb9b7ddcb3fd0d0a7585ac21f1	אם אתם רוצים את זה בחינם - זה צריך להיות פשע ועוון		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129420.doc	1	1
8d05b6dde205767fa5fd371df2637c601705de3ccf7d06e14c20c6343041b963	יֵשׁ אִתִּי עוֹזֵר אֶחָד, נוֹרְוֶגִי.		sentence-collector	1	1
8d161fd3fa4cf0957316b85ed5fec97f16528289281ec4d2d63e3e3d042b3cb1	יש תיקונים חשובים שצריכים להכניס לתוכנית הזאת		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8d16791e528f07096ce0ace32c7ae1696bff37e254447596e1989da18791349d	אתה אומר שאנחנו פותחים סבב חדש		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8d184a23f32ed8876feb4b3478067da4cf49b71ab044da9a04746601abc6a53e	סַבָּלֵי הַנָּמֵל, הַנּוֹשְׂאִים עַל גַּבְּכֶם הַנִּירְתָּם אֶת מִטְעַן הַסְּפִינוֹת הָעוֹבְרוֹת מֵעוֹלָם עַד עוֹלָם		sentence-collector	1	1
8d36bd43aa7329ea94afaba012033d153c44dbb2d7b1dc1401af09112f26c1ad	כי פעולתו האקטיבית להריסת ימית היתה שגיאה קשה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129041.doc	1	1
8d45e85eb018fd199d1f7874eee9bdb8a72be562f7b82ccd91d4e47064f4dbb7	אִם אַצְלִיחַ, אָז תַּחְפֹּר עַל חֶשְׁבּוֹנְךָ, אוֹ עַל חֶשְׁבּוֹן מֶמְשַׁלְתְּךָ, בְּאֵר עֲמֻקָּה		sentence-collector	1	1
8d8823dbaea4b5bba004318b55a3bd783d886d188a28680808868dd0d5fe77de	ולא רק למנוע פגיעה או חשש לפגיעה בתחרות		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175893.doc	1	1
8e119ec51f300a0fd577c3529ae6ce71774a34c0770376fd2519a489ac4b2c54	מייצרים הידברות, קוראים להסתדרות, קוראים למעסיקים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8e4e2d5e53cc567dd2369bc37c6d77d3d7be085a0d82031b31423a8c0d0c65fa	אני ראיתי אפילו מאמר נפלא בשבוע שעבר		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8e7060754344a0ec9dbab112fbe9075d3f4bab4aa02ac3ad75dfb62e337e8b73	יום שישי זה היום האחרון לעבודה שלי.		sentence-collector	1	1
8e7fb7a13689acbee3b6648faae6404a213fe04395a6760572737610a538b0a6	אבל אי-אפשר שבגלל העבירה שעשה האיש הספציפי הזה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8ecf441a2e536c06a8c0f566b84588b20cf03dea5dc76fd261917b46e5ca7dc1	ברגע שינהלו מערכת תקציבית אמיתית ומסודרת		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8f70cbb39899935a62572c3b3f206f7d136a4d5ee372c3d8b6a08a4c2cfb458e	האם מוצאת אני חן בעיניך?		sentence-collector	1	1
8f77302d93ab1082609866df3b40f36c9a51f70357d73b73903fc486fe1a858e	וראיתי שחיזרו אחרי הפתחים לבקש את תמיכתכם		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8f8f4088853c0193c02f709e315f37ffb0d09ce79401273cf87d9e0d69e184dc	או לא מן השמים אלא מן הארץ		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8f967b00b931a6f6fc647cbfac4bbbcb53b2f3b56d438cab8a1d6baa48389ace	מעולם לא ראתה בחלשים מיותרים ומעולם לא ויתרה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8faebfa3c11cfef64ff970362c1509c467db160c2e1596e034f0a0a95cc7067b	הוא דיבר אלי מאוד קשה: אני לא רוצה לשמוע		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175893.doc	1	1
8fc55980b4fecf9562801a0b9cb9dff11a505158eef426a179690cd4ec9cd481	שתפסיקו לתמוך בקצבאות הילדים מכיוון שרוב הכסף הולך לערבים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8fc6fa969b599b7291ea3bb231317950a48585c8e89e670b1c8f30c4fc6b6974	הַמַּאֲמִינִים - הֵם שֶׁיָּבִיאוּ אוֹתוֹ אֶל יִיעוּדוֹ.		sentence-collector	1	1
8fc96357e6ff49debc9075f40a5338461ab9f867b043b4c9ef13eca94396e89b	אני לא חושב שזה אפילו מתקרב לסדרי גודל דומים למספר כזה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8ff0796b7e7dccff0a7e195850cb5312ecd1acafd2fb65629d419f97431cbc54	אך יש שני דברים שנראים לי חמורים במיוחד		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
8ffe5ad6ca4fe6bcdeef5d2e734756ab08bb685bc1e5b867c3b8d2ec35778894	הָיִיתִי מְשַׁרְבֵּב לְשׁוֹנִי הַיְבֵשָׁה אֶל גְּדוֹת כָּל נַחַל בּוֹגֵד		sentence-collector	1	1
90659a347ee2a57100866d3cfe90619393ab8f264e01e0f2505dddf5de9a5225	לֹא מֵת חָזוֹן וְלֹא יָמוּת		https://benyehuda.org/read/16718	1	1
9095abfed7f4186da6a99a13a2276f20e85bebaed9ac66af2471784033cad9c9	חדל נא. הנך מעורר בי דימויים מסואבים.		sentence-collector	1	1
90eb4a9e4690b5bbe874b8575eb6ee84efd0f2a8490436f57482ab638ce690c3	יש ככה: המנה הראשונה עשרים ושבעה אחוזים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
910dae1aa0942fbf13167df08f4ba72a220fa09d9eccb1a6ea06ad6666efa2d6	אבל זה כבר לא משחק תפקיד		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
912eb2d815b3f64b8da452f4b407b20f2adfac24db930bfe67c9b5ccb547789a	לפיכך לא אאפשר דפוס פעולה כזה		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181847.doc	1	1
916000d3c1388e4ffa28cb1bfc0b0d2f0fb318e4d6df017fb35f67b96f1b630e	אבל זה רק חלק ממה שצריכים לעשות		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
917cb4921f88dc1b7cf66b310283a00d68fc45262f4fda3b99b5b2d9a9b3b393	ושם ניתן להם את תחילת העבודה - את הסטאז' שלהם יעשו שם		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129420.doc	1	1
923477f814634b36e2a25812cc547f856fb894950d15e53186778b81879308e0	בבית-המעצר חווארה שליד שכם נמצאים שמונים אסירים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
925a6b71a533e87c349c0c1d65207163789717eacb22603fd655e1c194185b93	אֲנִי קְצָת מְסוּפֶּקֶת אֵם מִכַּתָבִי יִפְגוֹש אוֹתְךָ. אֲקַוֶה שָכֵן.		sentence-collector	1	1
926a5e90804bbf6d2ddb589ddbcfd27d718c13e49a8fa90ba08f6622a411a46c	הָרוֹפֵא נִכְנַס לָרֶפֶת.		https://benyehuda.org/read/11765	1	1
927d61d38797096f7796550eca600c66ddfe27b7eeb90ab150c02640c14a14a0	קָשֶׁה לָדַעַת, כַּמּוּבָן, אִם הָיָה בְּכָךְ מִשּׁוּם מִקְרֶה בִּלְבַד.		https://benyehuda.org/read/11768	1	1
92a3ff28b6c0700d491d02050448fcaf06aa182d04f36c8e39ba630b36324346	משרד המשפטים נתן חוות דעת שלילית		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
92f3ebcda23f75481ee0dbd715d13ed3dbde856ffc77cc496d2e8a1c74147c41	אני לא יודע מתי אי-צדק הופך לצדק בעיניכם		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
930774250941349ca7fde98639cfde2d5b4208aa3a22c85034dfb2fb12795f4e	למרות העובדה שחשוב לתמוך בתוכנית הכלכלית		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
933b698f3e6b383c4b1c4530c4b24110789ce346859879ca7446c881e47f3384	הבה נשתה לאומץ לבך!		sentence-collector	1	1
9386f9bcb8858192558c9a7db23097366a029e11d3700348202a1d9348d23ac7	גם החיסכון הוא לא חיסכון נטו		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
938969aba3b40169cc938185844863fc2a29c4124392f86c287fe0e46340ad73	הנה, הבט!		sentence-collector	1	1
938d1b78a3e5e1da46a049deaa0646feaea1b4fe4bfa6ae2c97d15eb1ec2d62b	מָתַי אַתָּה מִשְׁתַּחְרֵר, וּבַכְּלָל.		sentence-collector	1	1
938e6efba7a7ff09f9c9fb982d9d45f14e25fa9a5001d39fc66c0b9133ced753	מִישׁוֹרֵי הַשֶּׁלֶג הָרְחָבִים, אֲשֶׁר רוֹבְצִים צְנוּעִים וְאִלְּמִים		https://benyehuda.org/read/12918	1	1
93940ac2cec400f13dcd6df2dbbfd6e0c77a4a72ff9bf0163a054166c021e0d1	שׁוּב עָבַר זְמַן מִבְּלִי שֶׁהַדֹּב יוֹפִיעַ.		https://benyehuda.org/read/11765	1	1
93b20700ea9bb69d0dbc1ba43bfb5bfd8d37aa8d476dd44a548b5bc1417acaf4	ואנחנו לא ערים לעניין ולא מתעסקים בזה		sentence-collector	1	1
93bba89967879ab1dc8770a644fe895ef0534027bbc4f8c85a38836aca2d12b3	ההכנות האסטרטגיות והטקטיות, ומכאן תקציב הביטחון		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
93c42b2753f49028108984c06dade9418b4c049ef0ad10f7ff6204ec429f7124	זה באמת דבר יוצא מן הכלל		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
93eda12c8111187445d30e19775afaf63a3e7a47f13e84597b3c853b7295a662	אֵין לִמְצֹא מֵעֵבֶר חָרִיף יֻתַּר מְאַשֵּׁר בֵּין הַצְּרִיף בעין-חרוד לְאֵיזֶה חֶדֶר סְטוּדֶנְט בְּאַנְגְּלִיָּה.		sentence-collector	1	1
93f2c638c14ba307a308250727dca80e27c2683bed8dc473b5cc3e7292931b91	ולגבש מודל הסדרה לעניין שילוב פרסומות מסחריות בשידורי הרדיו הממלכתי		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175893.doc	1	1
9428a60c944a96a77698d49da43322a1c2701e8f438ebb46c32ec80f55c6bfd4	האי-שוויון בקבלת שירותי בריאות אלמנטריים הולך וגדל		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
943a2fb3122673e43edc2275c8edbd6868973baf7c3850d02c9abe097213f77c	אֶשְׁכּוֹל עֲנָבִים וְכוֹס עֲסִיס רִמּוֹנִים		sentence-collector	1	1
943ed0df4d88f826ab9d7957ab666ecf7ff798efce7a34415e7d2a1fde8dae19	כדי שנבין ממה סובלים תושבי הנגב		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
945b40dc361bbd893755e4518f900386b873d1cfe5e7afabbc5a3d7105066972	הבעיה היא שהשינוי הוא קיצוני מדי		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
945da300bb31d026ae2be70f162f34fd2a1a311e8334b5a0640351ab884fdf5b	שתוסיף תרופה מצילת חיים לסל התרופות		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129041.doc	1	1
947e29ff60d697ba477e71c885667ffb113b13cae4b969a0983e2fb5a7b99282	שלא ילך לארצות-הברית לעבוד בספונג'ה בשביל שלושה דולרים לשעה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129184.doc	1	1
9484f8ce32502d0545de2c5fcce67d9f2e8c4a2cb4345cb31665104b3a89cce9	הִנְנִי כֹּמֶר, אוּלָם בְּמַלְאָכִים אֵינֶנִּי מַאֲמִין.		sentence-collector	1	1
94a0a1adf5f1b2e4104f39522b18aabffbaca2adcdf10b10c2c603f066357f1d	בנמלי תל־אביב וחיפה בין סבלים ופקידים יהודים		sentence-collector	1	1
94adf9e4a2c0c2ef1c67b40d06226e22fd15abe588f06c9dfe744dd6894c2c7b	שְׁנֵיהֶם מְעִידִים בִּזְכוּת וְלֹא בְּחֶסֶד.		https://benyehuda.org/read/16806	1	1
94c22468398ed15d7ec750e8479948fcf0b37a7e0c18aee32654a8a25daa6280	שעולים חדשים וקשישים לא ישלמו חלק מהתשלומים עבור רופא		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
94c8cc286a4f41d8a45780c7eff6d27bef10100bd64afe479418c24edfdf7db8	גונן, יחיעם, יסוד-המעלה, כפר-ורדים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
94fcaef3ee64ed72726b104c53ca23469123bc9f1e9a36f3a155554616899070	ובמובן מסוים זו אולי מחויבות ראשונה במעלה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
957596d2d65009b68d567047d9cf94556dbd24993aef18e50f1c68b4c800ccd1	הקרנות המיוחדות הן המקרים הכי מסובכים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
958a044d8d28cec4501563a77ebeffab3faaff791ae309897f717711f4860e64	במיוחד לנוכח העובדה כי הוחזק במעצר יחד עם פושעים מועדים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129184.doc	1	1
958fdee4def29e78605a1e32b41ecef7fcad98c9f057717b61d4da4293dfa1f2	יצאו בהפגנות ובטענות קשות כנגד רשימת הגזירות הכלכליות		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
95a0c67412963d221cbc0cf983e1fbcc9a3ea2cf9226beb1a5c63d1d7fef406a	אני אדבר כאן עוד הפעם ועוד הפעם		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
95cd2a3f43c1f9e6ddd933ac1d85580f4ee971a2436a0269fed9cd3f16ddaf65	ברבות מן התחנות הללו מכלי הדלק אינם מוטמנים באדמה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129184.doc	1	1
95d1b2d8897582aef972c507a881f411d9e30fd130cdf197fa20a6d6dc5ec52d	הריני להודיעכם שאנחנו פותחים ברגע זה בדיון על ההסתייגויות		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
95ef7ef6d1d786eef5bd5b044244f555d0a671244b52a514f8271a422e04b9aa	חצי מיליון בני אדם צעדו ברחובות פריס		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
9616ba6d920376ebe0725a4639e8b3ecd846a67893d478696582cfa83c788ab3	הֵן פּוֹשְׁטוֹת אֶת רַגְלֵיהֶן הַקִּדְמִיּוֹת, זוֹקְפוֹת אֶת הָאֲחוֹרִיּוֹת, וּלְבַסּוֹף קָמוֹת		https://benyehuda.org/read/11765	1	1
96291526a8ffe0508452516d5aa1c75eee678f5824afec66f7bdf6ed14e46a8b	אפילו מס ערך מוסף יותר סביר להעלות		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
9649945462960f52c81f703dac98ab76a17dc6992755272efb3c1a8c51e89bcb	שבתוך זמן קצר בצורה מדהימה יתברר שחסר		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
966d161e61fd176667485ab1aac968350d42ae3f6aa0a669f0f3fe174f0a3ca6	ואמרו: קיצצנו להם שבעים אחוזים בישיבות		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
967ee49debf758f0f5f86f917b0f22eea39adcc390fe4617b0ed3cf84d5e9ff9	וזה מפריע גם לדובר וגם למליאה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129041.doc	1	1
96b09e3431f35528944573dc5181960cbc30eb26687ddd716263a24be7a1285f	בוועדת המשנה למסים דנו למעשה בשני פרקים: מס הכנסה והמסים העקיפים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
96cd8304773e95a8585f02faf306358c15bef33bb914f9e8f6ef5e0e2f94c300	דּוֹרְכוֹת עַל כִּתְבֵי הַשֶּׁלֶג וּמְטַמְּאוֹת		https://benyehuda.org/read/16898	1	1
96e0329940064d579903d5dbd540818be0f8df4a72544e52ebe50755342b6fea	כאשר במערכת המשפט הצבאית מובאים מאות אסירים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129041.doc	1	1
971f38eb6f05c1be9ad58bf25301b034cec62439a4fc15426b3d072c70d1e63b	הצלחתי לעצור באמצעות יושב-ראש ועדת הכלכלה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
97430db5260c92a646a4c57d815ca4a15229502445fbd32d987a5644655cccea	מסביב עצים אופיינים לארץ ישראל.		sentence-collector	1	1
9754b3263da34702b9d36bf47805aab0da2811dc25296cb1e9cb81958b001470	שלא מביישת שום ימין קיצוני אירופי בזמני משבר כלכלי		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
977aa18eda562f390754d782ca23eee0b36e407a2ffb951311ea45c670751b38	תודה רבה לחבר הכנסת יריב לוין		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181847.doc	1	1
97948ebcd94bfbab6f1c374c1229569e4a4fa5100793568f3432b0f7a307f0f7	יקום וידבר גם אל הצד השני		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
97a29869bbef5c1cd26d8d54f27a11fa99be8f581ae7f67fbc59b9764f920571	לא רק שהוא יוצר הסתה פרועה נגד תנועה שלמה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
97e27496bf11cf72fbc37bce78d1cf9e52c37153ff5287dcc455cd762b82b745	אני פונה לאדוני היושב-ראש ולא למזכיר		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
97eddd5526f51dd88760ee4db08f152780d41e8c14df6d78ac6e8225adc4e967	הם לא מתייחסים לזה ברצינות הראויה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129006.doc	1	1
97fd5e3e2c0c3aeec4ade8f63648468b212c52e40e49c374d536ccb5ba5a0c89	סיכון משפטי - שמשמעותו שמסגרת משפטית בלתי מספקת גורמת לסיכוני אשראי או נזילות		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129420.doc	1	1
9814ea6252b43f90ab1a37f6ab0f817e9b9153cda3a5c5d67a14a2420cd67273	הַקָּצִין הִצְטַיֵּן בִּידִיעַת שְׂפַת הָאוֹיֵב שֶׁהָיְתָה שְׁגוּרָה בְּפִיו		https://benyehuda.org/read/11768	1	1
982ec7c7efbd4e77d83d92c7c1739f696e69e56d81f236df4433c764b76d4e7a	וזו לא ססמה, זה לא סתם		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
9865ba46077ace83ea53e0c89cbcda1f3be0d3f250264e17caacac08a40aa09e	שמא יבוא המשיח בלילה ונרצה לרוץ		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181847.doc	1	1
987d843ff111197818d7234db847a83f08a5b7a9f2f5b3d83583b65b442cdd65	שנותנים לנכה קצת עזרה בקניית רכב		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc	1	1
